     0		  0.518465	  0.553739	  0.578348	  0.670026	  0.748452	  0.875222
     1		   0.54028	  0.541929	  0.571878	   0.67283	  0.755616	  0.860036
     2		  0.508335	  0.531009	   0.58786	  0.670355	  0.732644	  0.877553
     3		  0.513981	  0.544098	  0.591717	  0.675043	  0.741785	  0.864433
     4		    0.5194	  0.537286	  0.591732	  0.664383	  0.741432	  0.869169
     5		  0.528364	  0.533908	  0.562502	  0.672559	  0.746534	  0.875384
     6		  0.534754	  0.536387	  0.582414	  0.671932	  0.759192	  0.876112
     7		  0.524033	  0.540381	  0.559922	  0.672012	  0.744441	  0.872994
     8		  0.526298	  0.548652	  0.585656	  0.670189	  0.745917	  0.863241
     9		  0.513803	  0.525365	   0.56732	  0.661824	  0.739737	  0.838737
    10		  0.524539	  0.536047	  0.573722	  0.662652	  0.757281	  0.874218
    11		  0.535947	  0.538678	  0.566883	  0.674181	  0.728883	  0.873818
    12		  0.519453	  0.543444	   0.56372	  0.655582	  0.753581	  0.886149
    13		  0.529829	  0.529479	  0.575157	  0.666652	  0.746678	  0.867303
    14		  0.544736	  0.554175	  0.584729	   0.67906	  0.746778	  0.867549
    15		    0.5242	  0.538689	  0.575761	  0.663032	  0.741389	  0.872591
    16		  0.531344	   0.53258	  0.562671	  0.672848	  0.745797	  0.885399
    17		  0.519855	  0.543132	  0.583216	  0.669032	  0.745924	  0.878148
    18		  0.523359	  0.533493	  0.574557	  0.678034	  0.751674	   0.87287
    19		  0.505982	  0.519021	  0.576569	  0.649529	  0.735737	  0.865108
    20		  0.527135	  0.545125	  0.582752	  0.669017	  0.733743	  0.880835
    21		  0.518003	  0.534551	   0.59868	  0.672674	  0.735137	  0.866037
    22		  0.527154	  0.523174	  0.572199	   0.66287	  0.743882	  0.868326
    23		  0.535088	  0.537898	   0.59021	  0.679297	  0.746654	  0.866497
    24		  0.523966	   0.52564	   0.58162	  0.669035	  0.744162	   0.88138
    25		  0.525341	  0.556174	  0.576248	  0.671301	  0.748795	  0.878787
    26		  0.521756	  0.534839	  0.573204	  0.662601	   0.75252	  0.874124
    27		  0.513435	  0.535228	  0.567094	  0.666527	  0.736665	  0.882552
    28		  0.525874	   0.53161	  0.572696	  0.674946	  0.749554	  0.873594
    29		  0.532676	  0.527923	   0.58775	  0.669482	   0.74981	  0.867957
    30		  0.532567	   0.53424	  0.569439	  0.670131	  0.751715	  0.876226
    31		  0.546438	  0.548348	  0.570058	  0.681034	   0.74924	  0.875259
    32		  0.542983	  0.542207	  0.578693	  0.669037	  0.748136	  0.880856
    33		  0.511973	   0.53787	  0.570935	  0.666811	   0.74551	  0.884785
    34		  0.516291	  0.520488	  0.572277	  0.664867	  0.742929	  0.880524
    35		  0.516021	  0.521371	  0.578176	  0.658127	  0.743803	   0.85701
    36		  0.535592	  0.552255	  0.574368	  0.673465	  0.757195	  0.881318
    37		  0.519041	  0.532369	  0.564462	  0.672721	  0.760404	   0.87959
    38		  0.522912	  0.540428	  0.578089	  0.668609	  0.737504	  0.881168
    39		  0.527846	  0.527285	  0.570148	  0.666993	  0.748583	  0.861051
    40		  0.520591	   0.54204	  0.572997	  0.672899	  0.759094	  0.867691
    41		  0.523935	  0.538218	  0.562586	   0.66642	  0.735241	  0.872685
    42		  0.526257	  0.534385	  0.567978	   0.67432	  0.741103	  0.872603
    43		  0.520761	  0.535578	  0.572925	  0.658095	  0.739087	  0.873845
    44		  0.528174	  0.528373	  0.578109	  0.676399	  0.731948	  0.883091
    45		   0.51625	  0.533113	  0.587048	    0.6638	  0.730787	  0.856375
    46		  0.539367	  0.543785	  0.579382	    0.6814	  0.747722	  0.872741
    47		  0.532111	  0.530112	  0.583636	  0.665208	  0.737637	  0.876777
    48		  0.521343	  0.536336	  0.570859	  0.670221	  0.741482	  0.875728
    49		   0.52598	  0.531613	  0.580088	   0.67144	  0.756108	  0.878336
